2.43874361,2.31083847
2.16243959,1.54799645
2.49128418,1.94287323
2.73008826,1.72189143
3.09323343,1.54292973
4.07392746,1.48694248
3.82862763,1.55032050
3.89359655,1.38133464
3.83173499,1.28268847
5.30183409,1.23141169
6.07506138,1.17951726
6.35926795,1.06245164
5.64822183,0.92765799
6.82413646,1.11398166
7.35336287,0.95049360
8.07832235,0.98526895
7.78182625,0.90402786
8.11471335,0.83189723
8.32707629,0.72073350
8.80534801,0.84140901
